GameID,AchievementID,Name,Description
87,1747,Completionist #14,Finish the game on hard difficulty.
87,1748,Guitar Hero III: Legends of Rock Master #15,Finish the game on hard difficulty.
87,1749,Misc Champion #16,Achieve top rank in a Misc mode.
87,1750,Misc Champion #17,Collect all collectibles.
87,1751,Completionist #18,Achieve top rank in a Misc mode.
194,1752,Speed Runner #1,Beat the secret boss.
194,1753,Explorer #2,Complete the main story of Uncharted: Drake's Fortune.
194,1754,Unstoppable #3,Beat the secret boss.
194,1755,Action Champion #4,Find all hidden items in the game.
194,1756,Unstoppable #5,Complete a mission without taking damage.
194,1757,Speed Runner #6,Unlock all characters.
194,1758,Secret Finder #7,Collect all collectibles.
194,1759,Speed Runner #8,Unlock all characters.
194,1760,Secret Finder #9,Collect all collectibles.
194,1761,First Victory #10,Collect all collectibles.
194,1762,Uncharted: Drake's Fortune Master #11,Finish the game on hard difficulty.
194,1763,Uncharted: Drake's Fortune Master #12,Achieve top rank in a Action mode.
194,1764,Speed Runner #13,Complete the main story of Uncharted: Drake's Fortune.
194,1765,Speed Runner #14,Find all hidden items in the game.
194,1766,First Victory #15,Win your first challenge.
194,1767,Explorer #16,Collect all collectibles.
194,1768,Explorer #17,Unlock all characters.
194,1769,Explorer #18,Complete the main story of Uncharted: Drake's Fortune.
65,1770,Fallout 3 Master #1,Play the game for 100 hours.
65,1771,Speed Runner #2,Win your first challenge.
65,1772,Unstoppable #3,Complete a mission without taking damage.
65,1773,Legend Begins #4,Beat the secret boss.
65,1774,Unstoppable #5,Complete a mission without taking damage.
65,1775,Role-Playing Champion #6,Collect all collectibles.
65,1776,Explorer #7,Achieve top rank in a Role-Playing mode.
65,1777,Fallout 3 Master #8,Achieve top rank in a Role-Playing mode.
65,1778,Survivor #9,Unlock all characters.
65,1779,Survivor #10,Collect all collectibles.
65,1780,Legend Begins #11,Play the game for 100 hours.
65,1781,Secret Finder #12,Collect all collectibles.
65,1782,Secret Finder #13,Win your first challenge.
65,1783,Secret Finder #14,Finish the game on hard difficulty.
65,1784,Legend Begins #15,Unlock all characters.
106,1785,Secret Finder #1,Collect all collectibles.
106,1786,First Victory #2,Achieve top rank in a Sports mode.
106,1787,First Victory #3,Finish the game on hard difficulty.
106,1788,Legend Begins #4,Play the game for 100 hours.
106,1789,Completionist #5,Unlock all characters.
106,1790,Legend Begins #6,Win your first challenge.
106,1791,Madden NFL 06 Master #7,Collect all collectibles.
106,1792,Sports Champion #8,Complete a mission without taking damage.
106,1793,Unstoppable #9,Complete the main story of Madden NFL 06.
106,1794,Unstoppable #10,Achieve top rank in a Sports mode.
106,1795,Legend Begins #11,Complete the main story of Madden NFL 06.
106,1796,First Victory #12,Win your first challenge.
106,1797,Completionist #13,Collect all collectibles.
106,1798,Survivor #14,Finish the game on hard difficulty.
106,1799,Survivor #15,Achieve top rank in a Sports mode.
106,1800,Madden NFL 06 Master #16,Complete a mission without taking damage.
106,1801,Madden NFL 06 Master #17,Finish the game on hard difficulty.
106,1802,Speed Runner #18,Beat the secret boss.
106,1803,First Victory #19,Unlock all characters.
106,1804,Speed Runner #20,Complete a mission without taking damage.
106,1805,Legend Begins #21,Beat the secret boss.
106,1806,Sports Champion #22,Beat the secret boss.
106,1807,Secret Finder #23,Beat the secret boss.
106,1808,First Victory #24,Play the game for 100 hours.
106,1809,Speed Runner #25,Unlock all characters.
106,1810,Unstoppable #26,Complete a mission without taking damage.
106,1811,Legend Begins #27,Play the game for 100 hours.
27,1812,Secret Finder #1,Achieve top rank in a Shooter mode.
27,1813,Call of Duty: Black Ops IIII Master #2,Find all hidden items in the game.
27,1814,Secret Finder #3,Complete a mission without taking damage.
27,1815,Explorer #4,Win your first challenge.
27,1816,First Victory #5,Find all hidden items in the game.
27,1817,Unstoppable #6,Play the game for 100 hours.
27,1818,Completionist #7,Unlock all characters.
27,1819,Call of Duty: Black Ops IIII Master #8,Unlock all characters.
27,1820,Unstoppable #9,Finish the game on hard difficulty.
27,1821,Completionist #10,Complete a mission without taking damage.
27,1822,Call of Duty: Black Ops IIII Master #11,Find all hidden items in the game.
27,1823,Speed Runner #12,Play the game for 100 hours.
27,1824,Unstoppable #13,Beat the secret boss.
27,1825,Speed Runner #14,Play the game for 100 hours.
2,1826,Completionist #1,Achieve top rank in a Action mode.
2,1827,Completionist #2,Beat the secret boss.
2,1828,Survivor #3,Unlock all characters.
2,1829,Assassin's Creed Master #4,Achieve top rank in a Action mode.
2,1830,Speed Runner #5,Find all hidden items in the game.
2,1831,First Victory #6,Finish the game on hard difficulty.
2,1832,Completionist #7,Unlock all characters.
2,1833,Speed Runner #8,Complete a mission without taking damage.
2,1834,Speed Runner #9,Win your first challenge.
2,1835,Explorer #10,Achieve top rank in a Action mode.
2,1836,Action Champion #11,Play the game for 100 hours.
2,1837,First Victory #12,Collect all collectibles.
2,1838,First Victory #13,Collect all collectibles.
2,1839,Speed Runner #14,Win your first challenge.
38,1840,Secret Finder #1,Finish the game on hard difficulty.
38,1841,Explorer #2,Find all hidden items in the game.
38,1842,Survivor #3,Collect all collectibles.
38,1843,Survivor #4,Collect all collectibles.
38,1844,Completionist #5,Win your first challenge.
38,1845,Crash Bandicoot N. Sane Trilogy Master #6,Finish the game on hard difficulty.
38,1846,Secret Finder #7,Play the game for 100 hours.
38,1847,Legend Begins #8,Complete a mission without taking damage.
38,1848,Explorer #9,Complete the main story of Crash Bandicoot N. Sane Trilogy.
38,1849,Secret Finder #10,Find all hidden items in the game.
38,1850,Secret Finder #11,Unlock all characters.
38,1851,Legend Begins #12,Find all hidden items in the game.
38,1852,Legend Begins #13,Finish the game on hard difficulty.
38,1853,Speed Runner #14,Collect all collectibles.
38,1854,First Victory #15,Find all hidden items in the game.
38,1855,Secret Finder #16,Finish the game on hard difficulty.
38,1856,Platform Champion #17,Find all hidden items in the game.
38,1857,Crash Bandicoot N. Sane Trilogy Master #18,Beat the secret boss.
38,1858,Secret Finder #19,Unlock all characters.
38,1859,Secret Finder #20,Beat the secret boss.
38,1860,Completionist #21,Unlock all characters.
38,1861,Legend Begins #22,Unlock all characters.
38,1862,Platform Champion #23,Beat the secret boss.
38,1863,Secret Finder #24,Complete the main story of Crash Bandicoot N. Sane Trilogy.
29,1864,Legend Begins #1,Finish the game on hard difficulty.
29,1865,Completionist #2,Complete the main story of Call of Duty: Infinite Warfare.
29,1866,Unstoppable #3,Achieve top rank in a Shooter mode.
29,1867,Secret Finder #4,Find all hidden items in the game.
29,1868,Secret Finder #5,Unlock all characters.
29,1869,Unstoppable #6,Finish the game on hard difficulty.
29,1870,Unstoppable #7,Unlock all characters.
29,1871,Completionist #8,Unlock all characters.
29,1872,Legend Begins #9,Achieve top rank in a Shooter mode.
29,1873,Call of Duty: Infinite Warfare Master #10,Play the game for 100 hours.
29,1874,Secret Finder #11,Win your first challenge.
29,1875,Unstoppable #12,Collect all collectibles.
29,1876,Speed Runner #13,Unlock all characters.
29,1877,Completionist #14,Beat the secret boss.
29,1878,Survivor #15,Achieve top rank in a Shooter mode.
29,1879,Completionist #16,Achieve top rank in a Shooter mode.
29,1880,Shooter Champion #17,Unlock all characters.
29,1881,First Victory #18,Finish the game on hard difficulty.
29,1882,Unstoppable #19,Play the game for 100 hours.
29,1883,First Victory #20,Finish the game on hard difficulty.
29,1884,Speed Runner #21,Beat the secret boss.
41,1885,Secret Finder #1,Win your first challenge.
41,1886,Legend Begins #2,Collect all collectibles.
41,1887,Survivor #3,Complete a mission without taking damage.
41,1888,Racing Champion #4,Collect all collectibles.
41,1889,Secret Finder #5,Play the game for 100 hours.
41,1890,Unstoppable #6,Unlock all characters.
41,1891,First Victory #7,Complete a mission without taking damage.
41,1892,First Victory #8,Win your first challenge.
41,1893,Completionist #9,Win your first challenge.
41,1894,Explorer #10,Unlock all characters.
41,1895,First Victory #11,Play the game for 100 hours.
41,1896,Crash Team Racing Master #12,Finish the game on hard difficulty.
41,1897,Speed Runner #13,Complete the main story of Crash Team Racing.
41,1898,Unstoppable #14,Finish the game on hard difficulty.
41,1899,First Victory #15,Beat the secret boss.
41,1900,First Victory #16,Finish the game on hard difficulty.
41,1901,Explorer #17,Beat the secret boss.
41,1902,Racing Champion #18,Find all hidden items in the game.
103,1903,Secret Finder #1,Finish the game on hard difficulty.
103,1904,First Victory #2,Beat the secret boss.
103,1905,Legend Begins #3,Finish the game on hard difficulty.
103,1906,Secret Finder #4,Complete the main story of LEGO Star Wars: The Complete Saga.
103,1907,Survivor #5,Finish the game on hard difficulty.
103,1908,Explorer #6,Win your first challenge.
103,1909,Survivor #7,Collect all collectibles.
103,1910,Legend Begins #8,Complete the main story of LEGO Star Wars: The Complete Saga.
103,1911,Survivor #9,Collect all collectibles.
103,1912,Unstoppable #10,Win your first challenge.
103,1913,Completionist #11,Unlock all characters.
103,1914,Explorer #12,Beat the secret boss.
103,1915,Completionist #13,Achieve top rank in a Action mode.
103,1916,Legend Begins #14,Finish the game on hard difficulty.
103,1917,Action Champion #15,Complete the main story of LEGO Star Wars: The Complete Saga.
103,1918,Completionist #16,Finish the game on hard difficulty.
103,1919,First Victory #17,Find all hidden items in the game.
103,1920,LEGO Star Wars: The Complete Saga Master #18,Complete a mission without taking damage.
103,1921,Legend Begins #19,Play the game for 100 hours.
103,1922,Action Champion #20,Collect all collectibles.
103,1923,LEGO Star Wars: The Complete Saga Master #21,Unlock all characters.
103,1924,Speed Runner #22,Find all hidden items in the game.
14,1925,Batman: Arkham City Master #1,Complete a mission without taking damage.
14,1926,Explorer #2,Achieve top rank in a Action mode.
14,1927,Legend Begins #3,Find all hidden items in the game.
14,1928,Survivor #4,Find all hidden items in the game.
14,1929,Secret Finder #5,Complete a mission without taking damage.
14,1930,Explorer #6,Complete the main story of Batman: Arkham City.
14,1931,Speed Runner #7,Find all hidden items in the game.
14,1932,Unstoppable #8,Unlock all characters.
14,1933,Explorer #9,Complete a mission without taking damage.
14,1934,Secret Finder #10,Find all hidden items in the game.
14,1935,Legend Begins #11,Unlock all characters.
14,1936,Action Champion #12,Finish the game on hard difficulty.
14,1937,Batman: Arkham City Master #13,Complete a mission without taking damage.
14,1938,Explorer #14,Play the game for 100 hours.
14,1939,Survivor #15,Complete a mission without taking damage.
14,1940,Legend Begins #16,Complete a mission without taking damage.
14,1941,Unstoppable #17,Finish the game on hard difficulty.
14,1942,Unstoppable #18,Unlock all characters.
14,1943,Speed Runner #19,Find all hidden items in the game.
14,1944,Survivor #20,Finish the game on hard difficulty.
14,1945,Action Champion #21,Collect all collectibles.
14,1946,Batman: Arkham City Master #22,Finish the game on hard difficulty.
14,1947,Unstoppable #23,Beat the secret boss.
14,1948,Explorer #24,Play the game for 100 hours.
14,1949,Action Champion #25,Play the game for 100 hours.
14,1950,Action Champion #26,Beat the secret boss.
14,1951,Completionist #27,Complete a mission without taking damage.
14,1952,Explorer #28,Beat the secret boss.
46,1953,Survivor #1,Complete the main story of Driver 2.
46,1954,Unstoppable #2,Win your first challenge.
46,1955,Speed Runner #3,Complete the main story of Driver 2.
46,1956,Unstoppable #4,Find all hidden items in the game.
46,1957,First Victory #5,Achieve top rank in a Action mode.
46,1958,Unstoppable #6,Achieve top rank in a Action mode.
46,1959,Legend Begins #7,Play the game for 100 hours.
46,1960,First Victory #8,Find all hidden items in the game.
46,1961,Completionist #9,Find all hidden items in the game.
46,1962,Unstoppable #10,Play the game for 100 hours.
46,1963,Explorer #11,Find all hidden items in the game.
46,1964,Explorer #12,Beat the secret boss.
46,1965,Action Champion #13,Find all hidden items in the game.
46,1966,Action Champion #14,Achieve top rank in a Action mode.
46,1967,First Victory #15,Finish the game on hard difficulty.
46,1968,Driver 2 Master #16,Win your first challenge.
46,1969,Completionist #17,Find all hidden items in the game.
46,1970,Speed Runner #18,Unlock all characters.
46,1971,Action Champion #19,Play the game for 100 hours.
46,1972,Survivor #20,Play the game for 100 hours.
46,1973,Speed Runner #21,Finish the game on hard difficulty.
46,1974,Survivor #22,Complete the main story of Driver 2.
46,1975,Speed Runner #23,Win your first challenge.
172,1976,Survivor #1,Complete the main story of The Simpsons: Hit & Run.
